Date,HE,PGE,SCE,SDGE,VEA,CAISO Total
1/26/2014,5,8864,8637,1691,60,19252
1/26/2014,6,8979,8818,1739,66,19601
1/26/2014,7,9250,8709,1821,73,19853
1/26/2014,8,9652,8691,1860,77,20279
1/26/2014,9,10083,9046,1922,72,21123
1/26/2014,10,10319,9390,2020,65,21795
1/26/2014,11,10380,9619,2070,56,22126
1/26/2014,12,10523,9675,2115,49,22362
1/26/2014,13,10416,9719,2131,44,22310
1/26/2014,14,9964,9725,2131,41,21862
1/26/2014,15,10110,9748,2147,41,22046
1/26/2014,16,10260,9810,2199,42,22311
1/26/2014,17,10482,10099,2246,46,22873
1/26/2014,18,11653,11287,2556,52,25548
1/26/2014,19,12408,11757,2708,54,26926
1/26/2014,20,12238,11626,2646,54,26564
1/26/2014,21,11856,11314,2504,53,25727
1/26/2014,22,11265,10931,2325,50,24571
1/26/2014,23,10567,10349,2094,47,23057
1/26/2014,24,10058,9701,1911,45,21715
1/27/2014,1,9805,9278,1742,44,20869
1/27/2014,2,9602,8971,1707,45,20325
1/27/2014,3,9171,8697,1687,48,19603
1/27/2014,4,8928,8674,1648,52,19301
1/27/2014,5,9125,9006,1688,58,19877
1/27/2014,6,9886,9833,1869,67,21655
1/27/2014,7,11143,10944,2186,77,24351
1/27/2014,8,12098,11259,2302,76,25735
1/27/2014,9,12167,11392,2344,66,25970
1/27/2014,10,12226,11519,2392,57,26194
1/27/2014,11,12092,11665,2400,50,26207
1/27/2014,12,11957,11784,2446,44,26231
1/27/2014,13,11784,11838,2453,41,26116
1/27/2014,14,11709,11842,2459,39,26050
1/27/2014,15,11667,11883,2457,38,26045
1/27/2014,16,11735,11894,2458,38,26126
1/27/2014,17,12011,12010,2535,41,26597
1/27/2014,18,12967,12856,2853,49,28725
1/27/2014,19,13460,13373,2924,51,29807
1/27/2014,20,13203,13116,2817,51,29186
1/27/2014,21,12742,12651,2696,52,28140
1/27/2014,22,12014,12031,2485,51,26580
1/27/2014,23,11042,11206,2216,49,24513
1/27/2014,24,10498,10332,1984,48,22862
1/28/2014,1,10163,9797,1835,48,21844
1/28/2014,2,9836,9496,1789,49,21171
1/28/2014,3,9666,9309,1737,52,20763
1/28/2014,4,9655,9284,1731,55,20725
1/28/2014,5,9644,9514,1755,60,20973
1/28/2014,6,10243,10257,1945,66,22512
1/28/2014,7,11214,11278,2258,74,24824
1/28/2014,8,11979,11603,2375,75,26031
1/28/2014,9,11963,11697,2404,69,26133
1/28/2014,10,11953,11793,2390,62,26198
1/28/2014,11,12022,11854,2406,55,26339
1/28/2014,12,12108,11843,2442,49,26443
1/28/2014,13,11768,11796,2430,45,26039
1/28/2014,14,11785,11908,2427,41,26161
1/28/2014,15,11715,11945,2434,38,26133
1/28/2014,16,11728,11988,2443,38,26197
1/28/2014,17,11932,12031,2507,40,26510
1/28/2014,18,12814,12816,2804,47,28481
1/28/2014,19,13359,13251,2909,49,29567
1/28/2014,20,13105,13082,2828,49,29064
1/28/2014,21,12667,12658,2715,49,28088
1/28/2014,22,11937,11960,2495,47,26439
1/28/2014,23,10981,11089,2237,44,24351
1/28/2014,24,10249,10345,1996,43,22634
1/29/2014,1,9829,9754,1840,43,21465
1/29/2014,2,9479,9364,1762,44,20650
1/29/2014,3,9283,9119,1749,46,20197
1/29/2014,4,8936,9113,1755,49,19852
1/29/2014,5,9170,9365,1779,53,20367
1/29/2014,6,9842,10012,1967,61,21882
1/29/2014,7,11048,11154,2276,69,24548
1/29/2014,8,11908,11614,2387,70,25979
1/29/2014,9,11968,11589,2383,63,26003
1/29/2014,10,12090,11714,2389,54,26246
1/29/2014,11,12192,11756,2406,47,26401
1/29/2014,12,12244,11897,2444,42,26627
1/29/2014,13,12190,12045,2487,40,26762
1/29/2014,14,12225,12152,2500,38,26916
1/29/2014,15,12349,12150,2503,38,27041
1/29/2014,16,12402,12226,2502,39,27169
1/29/2014,17,12560,12135,2526,42,27262
1/29/2014,18,13177,12854,2792,47,28870
1/29/2014,19,13512,13257,2914,48,29732
1/29/2014,20,13198,13006,2826,47,29077
1/29/2014,21,12778,12665,2689,46,28178
1/29/2014,22,12046,11893,2461,43,26444
1/29/2014,23,11248,10933,2214,40,24435
1/29/2014,24,10474,10013,1967,38,22492
1/30/2014,1,9869,9440,1818,38,21165
1/30/2014,2,9520,9080,1736,38,20373
1/30/2014,3,9516,8794,1717,39,20065
1/30/2014,4,9637,8709,1704,40,20090
1/30/2014,5,9524,8944,1738,44,20249
1/30/2014,6,9790,9691,1904,49,21434
1/30/2014,7,11044,10818,2234,55,24150
1/30/2014,8,12002,11236,2352,55,25644
1/30/2014,9,12068,11401,2353,50,25872
1/30/2014,10,11988,11764,2320,47,26120
1/30/2014,11,11893,11966,2445,46,26350
1/30/2014,12,11719,11994,2455,45,26212
1/30/2014,13,11599,11999,2491,44,26133
1/30/2014,14,11797,11993,2491,42,26324
1/30/2014,15,11400,11867,2458,41,25766
1/30/2014,16,11451,11799,2445,39,25734
1/30/2014,17,11716,12116,2514,41,26386
1/30/2014,18,12651,13015,2759,48,28473
1/30/2014,19,13274,13221,2821,50,29366
1/30/2014,20,13030,12992,2739,49,28811
1/30/2014,21,12638,12587,2621,48,27894
1/30/2014,22,11960,11810,2414,46,26230
1/30/2014,23,11004,10842,2161,43,24050
1/30/2014,24,10406,10005,1925,42,22378
1/31/2014,1,9901,9483,1773,41,21198
1/31/2014,2,9218,9137,1695,42,20091
1/31/2014,3,9020,8864,1678,43,19604
1/31/2014,4,9003,8930,1659,44,19636
1/31/2014,5,9240,9144,1686,48,20118
1/31/2014,6,9857,9784,1852,54,21546
1/31/2014,7,11181,10870,2162,61,24274
1/31/2014,8,12013,11359,2258,63,25693
1/31/2014,9,11942,11456,2343,63,25804
1/31/2014,10,11722,11630,2432,60,25844
1/31/2014,11,11727,11669,2443,53,25893
1/31/2014,12,11568,11620,2413,47,25648
1/31/2014,13,11369,11502,2364,44,25280
1/31/2014,14,11267,11504,2309,41,25121
1/31/2014,15,11161,11430,2273,40,24904
1/31/2014,16,11211,11374,2287,41,24913
1/31/2014,17,11552,11570,2455,45,25621
1/31/2014,18,12421,12418,2725,53,27617
1/31/2014,19,13141,12859,2846,56,28902
1/31/2014,20,12920,12602,2762,57,28341
1/31/2014,21,12586,12285,2671,57,27599
1/31/2014,22,12061,11786,2515,56,26418
1/31/2014,23,11302,11068,2308,53,24732
1/31/2014,24,10492,10298,2094,52,22936
2/1/2014,1,9894,9781,1933,52,21661
2/1/2014,2,9536,9342,1836,53,20768
2/1/2014,3,9321,9155,1792,55,20324
2/1/2014,4,9253,9059,1801,58,20171
2/1/2014,5,9347,9117,1787,61,20312
2/1/2014,6,9659,9347,1866,67,20938
2/1/2014,7,10046,9708,2001,73,21828
2/1/2014,8,10489,9761,2083,75,22408
2/1/2014,9,10835,9992,2174,70,23071
2/1/2014,10,10823,10047,2206,63,23138
2/1/2014,11,10703,10050,2198,57,23007
2/1/2014,12,10488,9879,2180,51,22598
2/1/2014,13,10267,9857,2155,47,22325
2/1/2014,14,10085,9730,2123,44,21983
2/1/2014,15,9991,9604,2101,44,21739
2/1/2014,16,10078,9649,2132,44,21903
2/1/2014,17,10463,9905,2205,48,22622
2/1/2014,18,11493,10939,2536,58,25027
2/1/2014,19,12349,11748,2724,62,26883
2/1/2014,20,12223,11667,2688,63,26641
2/1/2014,21,11953,11454,2605,63,26076
2/1/2014,22,11491,11025,2439,63,25018
2/1/2014,23,10886,10460,2282,62,23690
2/1/2014,24,10132,9881,2085,61,22160
2/2/2014,1,9624,9502,1932,62,21120
2/2/2014,2,9256,9168,1862,64,20350
2/2/2014,3,9031,8979,1850,66,19926
2/2/2014,4,8916,8869,1782,69,19636
2/2/2014,5,8955,8889,1798,74,19715
2/2/2014,6,9156,9120,1863,79,20218
2/2/2014,7,9567,9400,1972,85,21025
2/2/2014,8,10024,9432,2059,88,21604
2/2/2014,9,10560,9532,2188,86,22367
2/2/2014,10,11035,9699,2223,77,23034
2/2/2014,11,11308,9850,2197,71,23426
2/2/2014,12,11496,9901,2196,64,23656
2/2/2014,13,11464,9776,2191,57,23488
2/2/2014,14,11432,9759,2211,56,23458
2/2/2014,15,11333,9782,2200,55,23370
2/2/2014,16,11165,9839,2198,54,23256
2/2/2014,17,11142,9927,2262,56,23386
2/2/2014,18,11854,10950,2532,60,25396
2/2/2014,19,12399,11485,2658,62,26605
2/2/2014,20,12457,11508,2670,64,26699
2/2/2014,21,12278,11356,2618,63,26315
2/2/2014,22,11648,10925,2443,59,25074
2/2/2014,23,10688,10149,2196,54,23087
2/2/2014,24,9792,9382,1981,51,21207
2/3/2014,1,9320,9132,1863,50,20364
2/3/2014,2,9066,8897,1798,51,19813
2/3/2014,3,8955,8729,1761,53,19499
2/3/2014,4,8996,8824,1762,56,19638
2/3/2014,5,9327,9152,1834,61,20373
2/3/2014,6,10087,9986,2019,68,22160
2/3/2014,7,11439,11151,2357,76,25023
2/3/2014,8,12278,11436,2485,77,26275
2/3/2014,9,12290,11514,2517,69,26389
2/3/2014,10,12142,11568,2517,59,26286
2/3/2014,11,11948,11602,2521,52,26122
2/3/2014,12,11780,11533,2533,47,25894
2/3/2014,13,11641,11472,2503,45,25661
2/3/2014,14,11554,11405,2466,43,25468
2/3/2014,15,11426,11334,2424,41,25225
2/3/2014,16,11444,11364,2418,42,25268
2/3/2014,17,11751,11557,2487,44,25839
2/3/2014,18,12753,12498,2795,54,28101
2/3/2014,19,13702,13175,3002,59,29937
2/3/2014,20,13576,13024,2939,61,29599
2/3/2014,21,13228,12663,2819,61,28772
2/3/2014,22,12502,12032,2595,60,27188
2/3/2014,23,11431,11081,2305,57,24874
2/3/2014,24,10444,10193,2053,57,22747
2/4/2014,1,9917,9753,1909,55,21634
2/4/2014,2,9589,9476,1833,59,20957
2/4/2014,3,9462,9285,1824,62,20633
2/4/2014,4,9500,9280,1823,66,20669
2/4/2014,5,9810,9504,1850,71,21235
2/4/2014,6,10547,10249,2063,80,22938
2/4/2014,7,11858,11326,2401,89,25675
2/4/2014,8,12747,11783,2518,88,27136
2/4/2014,9,12695,11821,2562,77,27155
2/4/2014,10,12514,11852,2553,66,26985
2/4/2014,11,12260,11792,2547,57,26656
2/4/2014,12,11939,11781,2506,50,26276
2/4/2014,13,11708,11688,2474,46,25916
2/4/2014,14,11659,11627,2435,47,25768
2/4/2014,15,11569,11599,2424,47,25640
2/4/2014,16,11561,11564,2412,49,25585
2/4/2014,17,11873,11681,2483,53,26090
2/4/2014,18,12781,12608,2760,61,28209
2/4/2014,19,13661,13258,2923,64,29908
2/4/2014,20,13506,13127,2907,66,29606
2/4/2014,21,13129,12827,2795,67,28818
2/4/2014,22,12470,12028,2582,64,27144
2/4/2014,23,11444,11039,2301,61,24845
2/4/2014,24,10538,10187,2049,59,22833
2/5/2014,1,9973,9741,1897,59,21669
2/5/2014,2,9657,9448,1807,60,20972
2/5/2014,3,9520,9238,1762,61,20580
2/5/2014,4,9550,9208,1760,64,20581
2/5/2014,5,9816,9288,1834,69,21007
2/5/2014,6,10626,10136,2024,76,22862
2/5/2014,7,11922,11165,2313,84,25484
2/5/2014,8,12660,11501,2484,85,26730
2/5/2014,9,12565,11623,2499,74,26762
2/5/2014,10,12283,11609,2492,63,26447
2/5/2014,11,12026,11644,2467,54,26191
2/5/2014,12,11764,11636,2446,48,25895
2/5/2014,13,11547,11522,2415,44,25528
2/5/2014,14,11402,11482,2395,42,25321
2/5/2014,15,11488,11380,2346,40,25253
2/5/2014,16,11594,11285,2384,40,25302
2/5/2014,17,11971,11397,2449,43,25861
2/5/2014,18,12955,12354,2731,52,28092
2/5/2014,19,13639,13014,2924,57,29634
2/5/2014,20,13453,12881,2876,59,29269
2/5/2014,21,13056,12538,2766,60,28420
2/5/2014,22,12344,11880,2572,59,26855
2/5/2014,23,11427,11104,2299,57,24885
2/5/2014,24,10467,10267,2049,56,22839
2/6/2014,1,9875,9681,1875,56,21487
2/6/2014,2,9692,9307,1750,56,20805
2/6/2014,3,9693,9089,1702,56,20539
2/6/2014,4,9706,9119,1698,58,20582
2/6/2014,5,9701,9377,1755,62,20895
2/6/2014,6,10273,9855,1950,68,22145
2/6/2014,7,11467,10987,2262,74,24790
2/6/2014,8,12410,11473,2410,75,26368
2/6/2014,9,12548,11566,2456,71,26641
2/6/2014,10,12621,11712,2472,67,26871
2/6/2014,11,12629,11915,2515,61,27120
2/6/2014,12,12532,12009,2544,55,27140
2/6/2014,13,12439,11935,2480,52,26906
2/6/2014,14,12308,11915,2486,52,26760
2/6/2014,15,12203,11611,2473,52,26339
2/6/2014,16,11938,11160,2509,54,25662
2/6/2014,17,12110,11362,2622,59,26152
2/6/2014,18,12911,12031,2894,65,27901
2/6/2014,19,13432,12366,2970,66,28834
2/6/2014,20,13263,12341,2915,65,28583
2/6/2014,21,12931,12099,2786,62,27878
2/6/2014,22,12302,11610,2580,59,26551
2/6/2014,23,11286,10811,2312,55,24464
2/6/2014,24,10374,10105,2069,53,22602
2/7/2014,1,9870,9577,1927,53,21427
2/7/2014,2,9916,9250,1866,54,21086
2/7/2014,3,9914,8991,1826,56,20787
2/7/2014,4,9892,8924,1814,58,20688
2/7/2014,5,10113,9206,1871,61,21250
2/7/2014,6,10426,9866,2004,67,22363
2/7/2014,7,11315,10829,2292,73,24508
2/7/2014,8,11970,11191,2439,74,25674
2/7/2014,9,12122,11474,2491,70,26157
2/7/2014,10,12346,11569,2534,65,26514
2/7/2014,11,12469,11592,2507,56,26624
2/7/2014,12,12492,11498,2471,50,26512
2/7/2014,13,12428,11393,2453,46,26321
2/7/2014,14,12398,11260,2416,43,26117
2/7/2014,15,12326,11237,2383,43,25990
2/7/2014,16,12345,11070,2387,44,25846
2/7/2014,17,12510,11120,2439,47,26116
2/7/2014,18,13112,11959,2685,53,27810
2/7/2014,19,13412,12476,2843,56,28787
2/7/2014,20,13103,12361,2771,56,28291
2/7/2014,21,12649,12057,2672,55,27434
2/7/2014,22,12054,11692,2529,53,26328
2/7/2014,23,11332,11082,2319,50,24783
2/7/2014,24,10641,10357,2093,48,23138
2/8/2014,1,10123,9706,1916,47,21792
2/8/2014,2,9692,9244,1834,46,20816
2/8/2014,3,9438,9006,1812,47,20303
2/8/2014,4,9308,8903,1794,49,20054
2/8/2014,5,9357,8931,1775,52,20114
2/8/2014,6,9247,9187,1853,57,20345
2/8/2014,7,9685,9653,1980,64,21382
2/8/2014,8,10151,9796,2063,66,22076
2/8/2014,9,10745,10018,2157,61,22981
2/8/2014,10,11248,10111,2197,54,23611
2/8/2014,11,11435,10280,2209,49,23972
2/8/2014,12,11367,10211,2197,47,23821
2/8/2014,13,11300,10103,2170,44,23617
2/8/2014,14,11205,9960,2144,41,23350
2/8/2014,15,11104,9876,2129,39,23148
2/8/2014,16,11029,9908,2155,38,23129
2/8/2014,17,11087,10090,2240,41,23457
2/8/2014,18,11868,10952,2504,46,25370
2/8/2014,19,12279,11603,2693,48,26624
2/8/2014,20,12172,11542,2637,48,26399
2/8/2014,21,11701,11222,2557,48,25528
2/8/2014,22,11231,10740,2436,46,24453
2/8/2014,23,10687,10214,2244,44,23189
2/8/2014,24,10101,9633,2037,42,21814
2/9/2014,1,9726,9170,1892,41,20829
2/9/2014,2,9460,8802,1803,41,20107
2/9/2014,3,9463,8575,1782,42,19861
2/9/2014,4,9345,8456,1756,44,19600
2/9/2014,5,9337,8464,1720,47,19568
2/9/2014,6,9478,8592,1775,52,19897
2/9/2014,7,9783,8866,1863,58,20570
2/9/2014,8,9935,8968,1945,60,20909
2/9/2014,9,10210,9249,2080,54,21595
2/9/2014,10,10782,9485,2169,48,22483
2/9/2014,11,11332,9637,2204,44,23217
2/9/2014,12,11210,9628,2164,41,23043
2/9/2014,13,11222,9566,2118,39,22945
2/9/2014,14,11152,9443,2100,38,22732
2/9/2014,15,11055,9420,2099,36,22611
2/9/2014,16,11089,9521,2138,37,22785
2/9/2014,17,11021,9745,2241,39,23046
2/9/2014,18,11858,10769,2538,45,25210
2/9/2014,19,12426,11550,2742,47,26765
2/9/2014,20,12326,11453,2692,47,26518
2/9/2014,21,11961,11143,2585,46,25734
2/9/2014,22,11329,10687,2407,43,24466
2/9/2014,23,10671,10013,2175,41,22901
2/9/2014,24,10186,9409,1954,39,21588
2/10/2014,1,9820,9006,1812,39,20677
2/10/2014,2,9458,8636,1740,40,19874
2/10/2014,3,9297,8555,1733,41,19627
2/10/2014,4,9282,8552,1686,43,19564
2/10/2014,5,9449,8881,1749,48,20127
2/10/2014,6,9634,9526,1939,55,21154
2/10/2014,7,10500,10419,2249,63,23232
2/10/2014,8,11305,10911,2391,62,24668
2/10/2014,9,11542,11267,2475,54,25338
2/10/2014,10,11682,11474,2539,48,25744
2/10/2014,11,11755,11562,2553,44,25914
2/10/2014,12,11885,11518,2502,41,25946
2/10/2014,13,11962,11480,2476,40,25957
2/10/2014,14,11876,11507,2477,38,25898
2/10/2014,15,11730,11485,2467,37,25720
2/10/2014,16,11358,11480,2459,37,25334
2/10/2014,17,11502,11562,2506,39,25609
2/10/2014,18,12302,12263,2770,44,27380
2/10/2014,19,13205,12988,2951,47,29192
2/10/2014,20,12984,12830,2878,47,28739
2/10/2014,21,12588,12440,2747,46,27820
2/10/2014,22,11966,11770,2526,43,26305
2/10/2014,23,10982,10905,2263,40,24190
2/10/2014,24,10177,10143,2028,38,22387
2/11/2014,1,10000,9579,1875,38,21492
2/11/2014,2,9681,9244,1788,38,20751
2/11/2014,3,9307,9152,1738,39,20236
2/11/2014,4,9622,9146,1731,42,20541
2/11/2014,5,9677,9203,1797,46,20724
2/11/2014,6,9923,9809,1995,54,21781
2/11/2014,7,11044,10753,2314,63,24174
2/11/2014,8,11788,11242,2432,63,25526
2/11/2014,9,11856,11434,2465,55,25810
2/11/2014,10,11873,11562,2470,49,25953
2/11/2014,11,11767,11663,2484,44,25958
2/11/2014,12,11564,11759,2493,41,25857
2/11/2014,13,11390,11857,2514,40,25800
2/11/2014,14,11391,11996,2527,39,25953
2/11/2014,15,11362,11849,2521,38,25770
2/11/2014,16,11390,11743,2501,38,25671
2/11/2014,17,11636,11777,2537,39,25990
2/11/2014,18,12404,12349,2747,45,27546
2/11/2014,19,13131,12851,2914,48,28945
2/11/2014,20,12948,12643,2847,48,28487
2/11/2014,21,12553,12217,2738,48,27556
2/11/2014,22,11899,11557,2531,46,26033
2/11/2014,23,11001,10798,2265,44,24107
2/11/2014,24,10086,10081,2023,43,22233
2/12/2014,1,9579,9533,1863,43,21017
2/12/2014,2,9609,9188,1782,44,20623
2/12/2014,3,9449,8996,1751,46,20243
2/12/2014,4,9187,8944,1746,49,19926
2/12/2014,5,9349,9191,1807,54,20401
2/12/2014,6,10019,9917,1992,61,21989
2/12/2014,7,11259,10791,2293,70,24412
2/12/2014,8,11963,11081,2415,69,25528
2/12/2014,9,12088,11316,2448,61,25912
2/12/2014,10,12024,11477,2474,52,26027
2/12/2014,11,11903,11647,2510,45,26106
2/12/2014,12,11782,11845,2547,42,26215
2/12/2014,13,11655,11946,2554,40,26194
2/12/2014,14,11648,12072,2582,38,26340
2/12/2014,15,11642,12135,2577,38,26393
2/12/2014,16,11664,12097,2579,39,26378
2/12/2014,17,11751,11983,2605,40,26379
2/12/2014,18,12426,12421,2772,45,27664
2/12/2014,19,13194,13079,2939,47,29259
2/12/2014,20,13070,12888,2859,47,28862
2/12/2014,21,12710,12472,2742,45,27969
2/12/2014,22,12061,11746,2531,43,26381
2/12/2014,23,11155,10860,2268,40,24324
2/12/2014,24,10291,10041,2027,39,22397
2/13/2014,1,9822,9534,1866,38,21261
2/13/2014,2,9976,9188,1797,40,21001
2/13/2014,3,9871,8917,1764,42,20593
2/13/2014,4,9843,8885,1764,44,20538
2/13/2014,5,10097,9167,1821,49,21134
2/13/2014,6,10463,9727,1969,57,22215
2/13/2014,7,11228,10599,2261,65,24152
2/13/2014,8,11940,10980,2376,64,25359
2/13/2014,9,12022,11224,2437,55,25738
2/13/2014,10,12029,11492,2486,48,26057
2/13/2014,11,11921,11736,2548,43,26248
2/13/2014,12,11794,11918,2588,40,26341
2/13/2014,13,11762,12056,2605,39,26461
2/13/2014,14,11792,12250,2642,38,26722
2/13/2014,15,11796,12246,2657,37,26735
2/13/2014,16,11862,12222,2645,37,26766
2/13/2014,17,11916,12164,2642,38,26761
2/13/2014,18,12415,12463,2764,41,27683
2/13/2014,19,13058,13026,2920,44,29048
2/13/2014,20,12877,12739,2838,44,28498
2/13/2014,21,12495,12317,2736,43,27591
2/13/2014,22,11855,11671,2537,41,26104
2/13/2014,23,11147,10865,2281,38,24331
2/13/2014,24,10505,10060,2043,36,22644
2/14/2014,1,9843,9471,1887,36,21236
2/14/2014,2,9639,9071,1832,36,20578
2/14/2014,3,9724,8832,1778,38,20372
2/14/2014,4,9681,8815,1770,41,20306
2/14/2014,5,9565,9059,1817,45,20487
2/14/2014,6,9725,9594,1948,52,21319
2/14/2014,7,10791,10325,2171,61,23348
2/14/2014,8,11504,10677,2293,61,24536
2/14/2014,9,11750,11018,2385,59,25212
2/14/2014,10,11862,11311,2440,51,25664
2/14/2014,11,11920,11593,2502,45,26060
2/14/2014,12,11856,11786,2528,41,26211
2/14/2014,13,11742,11894,2548,39,26222
2/14/2014,14,11659,12066,2566,38,26330
2/14/2014,15,11494,12104,2574,37,26209
2/14/2014,16,11414,12043,2583,37,26077
2/14/2014,17,11483,11983,2605,38,26109
2/14/2014,18,12005,12135,2732,41,26912
2/14/2014,19,12677,12768,2863,43,28351
2/14/2014,20,12367,12345,2761,42,27515
2/14/2014,21,11975,11952,2640,42,26609
2/14/2014,22,11452,11402,2470,40,25365
2/14/2014,23,10873,10788,2273,38,23972
2/14/2014,24,10275,10092,2065,37,22469
2/15/2014,1,9946,9538,1901,37,21422
2/15/2014,2,9546,9160,1811,38,20554
2/15/2014,3,9304,8844,1789,39,19976
2/15/2014,4,9186,8726,1726,41,19679
2/15/2014,5,9229,8796,1740,44,19809
2/15/2014,6,9240,9071,1815,50,20176
2/15/2014,7,9465,9287,1900,55,20708
2/15/2014,8,9835,9391,1965,58,21249
2/15/2014,9,10349,9632,2080,54,22115
2/15/2014,10,10678,9868,2177,50,22772
2/15/2014,11,10875,10142,2248,46,23310
2/15/2014,12,10856,10209,2270,42,23378
2/15/2014,13,10777,10289,2273,40,23379
2/15/2014,14,10655,10327,2260,39,23282
2/15/2014,15,10598,10310,2256,39,23203
2/15/2014,16,10613,10271,2279,39,23202
2/15/2014,17,10750,10256,2322,41,23369
2/15/2014,18,11376,10928,2533,45,24882
2/15/2014,19,11994,11563,2701,46,26304
2/15/2014,20,11831,11355,2636,46,25867
2/15/2014,21,11514,11087,2536,44,25181
2/15/2014,22,11061,10585,2397,43,24085
2/15/2014,23,10592,9977,2206,40,22816
2/15/2014,24,10236,9386,2011,37,21670
2/16/2014,1,9867,9059,1859,36,20821
2/16/2014,2,9741,8620,1765,35,20161
2/16/2014,3,9500,8362,1710,34,19607
2/16/2014,4,9372,8295,1687,34,19389
2/16/2014,5,9349,8299,1693,35,19376
2/16/2014,6,9492,8487,1748,37,19765
2/16/2014,7,9575,8536,1822,41,19974
2/16/2014,8,9658,8595,1878,41,20172
2/16/2014,9,10108,8789,1974,40,20911
2/16/2014,10,10304,8891,2053,39,21288
2/16/2014,11,10319,9084,2087,38,21528
2/16/2014,12,10258,9213,2115,37,21623
2/16/2014,13,10162,9288,2133,37,21620
2/16/2014,14,10065,9346,2144,37,21592
2/16/2014,15,10083,9427,2149,36,21695
2/16/2014,16,9922,9542,2182,37,21684
2/16/2014,17,9905,9739,2253,38,21936
2/16/2014,18,10709,10520,2460,41,23732
2/16/2014,19,11747,11418,2688,43,25896
2/16/2014,20,11709,11292,2639,42,25682
2/16/2014,21,11431,10942,2542,40,24955
2/16/2014,22,10962,10430,2390,38,23820
2/16/2014,23,10362,9753,2195,35,22345
2/16/2014,24,9761,9170,1989,34,20954
2/17/2014,1,9535,8795,1853,33,20217
2/17/2014,2,9295,8464,1806,33,19597
2/17/2014,3,8823,8280,1761,34,18899
2/17/2014,4,8792,8238,1752,37,18819
2/17/2014,5,8989,8473,1752,40,19254
2/17/2014,6,9400,8885,1881,46,20212
2/17/2014,7,10005,9413,2045,54,21517
2/17/2014,8,10435,9779,2151,55,22420
2/17/2014,9,10842,10253,2268,51,23414
2/17/2014,10,11020,10626,2349,46,24041
2/17/2014,11,11007,10868,2388,43,24305
2/17/2014,12,10925,11022,2398,41,24386
2/17/2014,13,10823,11062,2399,40,24324
2/17/2014,14,10754,11013,2399,39,24204
2/17/2014,15,10881,11081,2404,38,24404
2/17/2014,16,11120,11002,2424,39,24585
2/17/2014,17,10894,11091,2505,39,24529
2/17/2014,18,11651,11729,2740,43,26163
2/17/2014,19,12747,12495,2907,46,28195
2/17/2014,20,12624,12355,2836,44,27860
2/17/2014,21,12246,11929,2718,43,26936
2/17/2014,22,11633,11259,2511,40,25444
2/17/2014,23,10934,10418,2253,37,23643
2/17/2014,24,10412,9682,2023,35,22153
2/18/2014,1,10070,9225,1881,34,21210
2/18/2014,2,9861,8898,1833,35,20627
2/18/2014,3,9699,8721,1782,37,20239
2/18/2014,4,9572,8671,1775,39,20057
2/18/2014,5,9673,8872,1786,44,20374
2/18/2014,6,10149,9520,1966,51,21685
2/18/2014,7,11145,10443,2225,59,23871
2/18/2014,8,11837,10702,2351,59,24949
2/18/2014,9,12085,11047,2398,55,25585
2/18/2014,10,12020,11190,2426,48,25684
2/18/2014,11,11940,11411,2458,43,25853
2/18/2014,12,11725,11565,2475,40,25806
2/18/2014,13,11553,11626,2505,39,25722
2/18/2014,14,11536,11695,2513,38,25782
2/18/2014,15,11430,11752,2496,38,25716
2/18/2014,16,11426,11644,2502,38,25610
2/18/2014,17,11538,11591,2533,39,25701
2/18/2014,18,12170,12231,2755,44,27199
2/18/2014,19,13010,12832,2938,47,28826
2/18/2014,20,12903,12668,2874,46,28491
2/18/2014,21,12479,12294,2753,44,27570
2/18/2014,22,11763,11497,2543,41,25844
2/18/2014,23,10971,10452,2274,38,23734
2/18/2014,24,10610,9615,2040,36,22300
2/19/2014,1,10409,9216,1887,35,21548
2/19/2014,2,10072,8888,1805,35,20800
2/19/2014,3,9539,8602,1781,37,19958
2/19/2014,4,9487,8541,1783,39,19850
2/19/2014,5,9975,8764,1794,43,20576
2/19/2014,6,10417,9375,1971,50,21812
2/19/2014,7,10904,10401,2261,57,23623
2/19/2014,8,11492,10910,2418,56,24875
2/19/2014,9,11546,11207,2499,49,25300
2/19/2014,10,11501,11384,2515,43,25444
2/19/2014,11,11480,11434,2490,40,25444
2/19/2014,12,11698,11389,2475,39,25600
2/19/2014,13,11558,11376,2468,38,25440
2/19/2014,14,11269,11409,2474,37,25189
2/19/2014,15,11279,11469,2475,37,25260
2/19/2014,16,11514,11399,2490,38,25441
2/19/2014,17,11374,11468,2535,38,25416
2/19/2014,18,11960,12035,2733,43,26770
