,Hour Count,Actual: ,Predicted: 
39106,39106,2180,2235.0843341981113
39107,39107,2147,2222.788371670493
39108,39108,2087,2222.788371670493
39109,39109,2053,2233.7655344118966
39110,39110,2044,2222.788371670493
39111,39111,2046,2243.61342975806
39112,39112,2108,2243.61342975806
39113,39113,2162,2240.6849622050963
39114,39114,2273,2313.8613162528623
39115,39115,2415,2577.50272804808
39116,39116,2504,2598.372055168021
39117,39117,2565,2642.9756842644774
39118,39118,2651,2642.9756842644774
39119,39119,2554,2629.580740428776
39120,39120,2325,2442.0821592447433
39121,39121,2110,2234.2387514183733
39122,39122,1973,2147.591731582499
39123,39123,1876,1944.3509889627444
39124,39124,1805,1795.5818156403827
39125,39125,1787,1795.5818156403827
39126,39126,1831,1898.0289236836447
39127,39127,1931,1835.5647239094428
39128,39128,2088,2049.3591960193157
39129,39129,2226,2197.6469141919556
39130,39130,2304,2267.9955675560186
39131,39131,2245,2283.7413752045913
39132,39132,2152,2283.7413752045913
39133,39133,2082,2259.359237406633
39134,39134,2093,2299.2108480834554
39135,39135,2155,2299.2108480834554
39136,39136,2182,2323.4644072652395
39137,39137,2274,2280.4109619832984
39138,39138,2382,2313.8613162528623
39139,39139,2500,2590.8743975584657
39140,39140,2553,2611.7437246784066
39141,39141,2594,2656.347353774863
39142,39142,2673,2656.347353774863
39143,39143,2563,2642.952409939162
39144,39144,2330,2449.1138846321837
39145,39145,2097,2234.2387514183733
39146,39146,1963,2064.5608613220957
39147,39147,1892,1887.036519042985
39148,39148,1812,1782.3116997320308
39149,39149,1780,1782.3116997320308
39150,39150,1821,1782.3116997320308
39151,39151,1938,1851.970429328465
39152,39152,2056,1942.1754090112222
39153,39153,2200,2197.6469141919556
39154,39154,2327,2283.7413752045913
39155,39155,2393,2283.7413752045913
39156,39156,2293,2436.824337348318
39157,39157,2120,2436.824337348318
39158,39158,2088,2426.625477538094
39159,39159,2142,2476.647177871625
39160,39160,2230,2490.5883543422133
39161,39161,2330,2665.7795639032006
39162,39162,2449,2817.2480689066697
39163,39163,2551,2668.088511140243
39164,39164,2573,2804.510182497709
39165,39165,2607,2809.8500201840825
39166,39166,2685,2661.3083201876907
39167,39167,2577,2661.3083201876907
39168,39168,2365,2449.1138846321837
39169,39169,2128,2332.5802014065484
39170,39170,1995,2149.2994409093326
39171,39171,1916,1954.0979124967857
39172,39172,1846,1921.9894954689512
39173,39173,1834,1921.9894954689512
39174,39174,1877,1921.9894954689512
39175,39175,1961,1934.6927677073832
39176,39176,2103,2075.212461656197
39177,39177,2253,2250.2857653483884
39178,39178,2387,2436.824337348318
39179,39179,2365,2436.824337348318
39180,39180,2251,2426.625477538094
39181,39181,2228,2458.417890906597
39182,39182,2209,2521.2352345022496
39183,39183,2262,2521.2352345022496
39184,39184,2319,2472.36315680051
39185,39185,2404,2536.5511904120294
39186,39186,2497,2659.3279390446387
39187,39187,2592,2700.6802402326093
39188,39188,2622,2779.038199739088
39189,39189,2625,2677.3031559048577
39190,39190,2693,2661.3083201876907
39191,39191,2617,2661.3083201876907
39192,39192,2417,2565.7925467100254
39193,39193,2187,2332.5802014065484
39194,39194,2037,2160.7495796697394
39195,39195,1994,1983.2043214503196
39196,39196,1912,1936.603816861893
39197,39197,1878,1936.603816861893
39198,39198,1912,1907.775847217686
39199,39199,1995,1922.3504603023023
39200,39200,2106,2075.212461656197
39201,39201,2229,2272.5924639129817
39202,39202,2268,2436.824337348318
39203,39203,2249,2426.625477538094
39204,39204,2239,2426.625477538094
39205,39205,2259,2521.2352345022496
39206,39206,2303,2521.2352345022496
39207,39207,2388,2573.712144302674
39208,39208,2480,2569.428123231559
39209,39209,2576,2647.5543663614976
39210,39210,2675,2659.3279390446387
39211,39211,2775,2661.8027701522583
39212,39212,2770,2816.556134321069
39213,39213,2740,2825.8448559012495
39214,39214,2792,2759.0514390591825
39215,39215,2663,2759.0514390591825
39216,39216,2461,2561.9626321801106
39217,39217,2247,2353.121825338172
39218,39218,2085,2182.1100121213453
39219,39219,1968,1991.5507313133385
39220,39220,1899,1929.2663810698239
39221,39221,1853,1914.652059676882
39222,39222,1850,1892.659672115725
39223,39223,1886,1864.312736733546
39224,39224,1919,1849.7933842017453
39225,39225,1990,1891.787180604715
39226,39226,2081,2083.6201640473055
39227,39227,2117,2083.6201640473055
39228,39228,2129,1981.4770851558374
39229,39229,2060,1974.4593374080894
39230,39230,1927,1974.4593374080894
39231,39231,1874,1981.4770851558374
39232,39232,1929,1981.4770851558374
39233,39233,2022,2013.3841560719297
39234,39234,2082,2235.0074054666943
39235,39235,2198,2523.1534933743533
39236,39236,2290,2566.3879217555577
39237,39237,2325,2566.3879217555577
39238,39238,2444,2566.3879217555577
39239,39239,2415,2566.3879217555577
39240,39240,2256,2447.690393404114
39241,39241,2088,2234.2387514183733
39242,39242,1946,2043.1471479569695
39243,39243,1844,1872.2605234022164
39244,39244,1789,1797.0708988821189
39245,39245,1777,1797.0708988821189
39246,39246,1760,1810.341014790471
39247,39247,1772,1799.9231763727719
39248,39248,1780,1774.6062900575532
39249,39249,1816,1895.4949616371982
39250,39250,1846,1912.9962261574478
39251,39251,1813,1938.6403057134146
39252,39252,1779,1930.1752792129132
39253,39253,1743,1911.667405048495
39254,39254,1745,1894.895515802896
39255,39255,1774,1911.667405048495
39256,39256,1832,1926.981291840948
39257,39257,1938,1921.7538272439983
39258,39258,2051,2200.519528699739
39259,39259,2237,2500.9398646930504
39260,39260,2365,2565.4489912556824
39261,39261,2432,2594.7724549637996
39262,39262,2533,2573.816652833805
39263,39263,2466,2560.421708998104
39264,39264,2268,2411.1854903858393
39265,39265,2005,2218.823991727261
39266,39266,1889,2044.8822901345113
39267,39267,1856,1843.9314387129536
39268,39268,1800,1795.5818156403827
39269,39269,1787,1795.5818156403827
39270,39270,1824,1795.5818156403827
39271,39271,1891,1821.381042042581
39272,39272,2017,1942.1754090112222
39273,39273,2118,2197.6469141919556
39274,39274,2099,2267.9955675560186
39275,39275,2121,2271.445412676973
39276,39276,2134,2259.359237406633
39277,39277,2153,2311.6553407267834
39278,39278,2154,2299.2108480834554
39279,39279,2177,2299.2108480834554
39280,39280,2241,2311.0199146219115
39281,39281,2313,2308.0914470689468
39282,39282,2419,2428.616291017137
39283,39283,2552,2590.8743975584657
39284,39284,2637,2629.9358707971282
39285,39285,2607,2677.3031559048577
39286,39286,2707,2656.347353774863
39287,39287,2630,2661.3083201876907
39288,39288,2360,2447.690393404114
39289,39289,2105,2234.2387514183733
39290,39290,1983,2062.6591793849857
39291,39291,1833,1907.540877161836
39292,39292,1786,1889.767137937824
39293,39293,1796,1921.9894954689512
39294,39294,1805,1921.9894954689512
39295,39295,1897,1934.6927677073832
39296,39296,2039,2049.3591960193157
39297,39297,2201,2216.226435686357
39298,39298,2278,2283.7413752045913
39299,39299,2122,2283.7413752045913
39300,39300,2156,2283.3394295362623
39301,39301,2177,2299.2108480834554
39302,39302,2161,2299.2108480834554
39303,39303,2240,2299.2108480834554
39304,39304,2308,2311.0199146219115
39305,39305,2386,2647.5543663614976
39306,39306,2523,2502.4128184294177
39307,39307,2653,2613.758101527713
39308,39308,2705,2867.800458169953
39309,39309,2703,2827.794711569832
39310,39310,2770,2809.8500201840825
39311,39311,2623,2809.8500201840825
39312,39312,2353,2561.3493620636577
39313,39313,2112,2329.419342269579
39314,39314,1962,2097.518902324406
39315,39315,1872,1940.8935821423383
39316,39316,1790,1884.0331008832513
39317,39317,1783,1884.0331008832513
39318,39318,1822,1867.8704507969983
39319,39319,1911,1850.1290548666839
39320,39320,2057,1968.028674648104
39321,39321,2190,2197.6469141919556
39322,39322,2256,2283.7413752045913
39323,39323,2180,2426.625477538094
39324,39324,2194,2311.6553407267834
39325,39325,2201,2521.2352345022496
39326,39326,2207,2521.2352345022496
39327,39327,2222,2299.2108480834554
39328,39328,2292,2311.0199146219115
39329,39329,2381,2665.7795639032006
39330,39330,2494,2570.8565945575474
39331,39331,2632,2680.908618636125
39332,39332,2706,2717.403359814114
39333,39333,2713,2701.210993311872
39334,39334,2773,2809.8500201840825
39335,39335,2677,2809.8500201840825
39336,39336,2440,2561.3493620636577
39337,39337,2159,2329.419342269579
39338,39338,2010,2097.518902324406
39339,39339,1934,1971.8706283843294
39340,39340,1854,1921.9894954689512
39341,39341,1805,1921.9894954689512
39342,39342,1834,1921.9894954689512
39343,39343,1857,1934.6927677073832
39344,39344,1947,1968.028674648104
39345,39345,2136,2250.2857653483884
39346,39346,2139,2283.7413752045913
39347,39347,2149,2283.3394295362623
39348,39348,2191,2287.675148597154
39349,39349,2167,2299.2108480834554
39350,39350,2142,2311.6553407267834
39351,39351,2113,2287.675148597154
39352,39352,2172,2267.997308458234
39353,39353,2218,2265.0688409052696
39354,39354,2288,2428.616291017137
39355,39355,2397,2577.50272804808
39356,39356,2488,2616.564201286742
39357,39357,2476,2663.931486394472
39358,39358,2574,2642.9756842644774
39359,39359,2485,2629.580740428776
39360,39360,2251,2417.503795668906
39361,39361,2053,2234.2387514183733
39362,39362,1918,2061.612688330948
39363,39363,1824,1830.6613228046015
39364,39364,1748,1782.3116997320308
39365,39365,1714,1782.3116997320308
39366,39366,1766,1782.3116997320308
39367,39367,1851,1821.381042042581
39368,39368,1990,1942.1754090112222
39369,39369,2192,2197.6469141919556
39370,39370,2301,2267.9955675560186
39371,39371,2283,2267.9955675560186
39372,39372,2178,2255.6996050284006
39373,39373,2085,2259.359237406633
39374,39374,2037,2243.61342975806
39375,39375,2063,2244.652542433477
39376,39376,2107,2299.48421513561
39377,39377,2185,2253.533141418968
39378,39378,2239,2428.616291017137
39379,39379,2370,2577.50272804808
39380,39380,2415,2616.564201286742
39381,39381,2479,2663.931486394472
39382,39382,2567,2642.9756842644774
39383,39383,2494,2629.580740428776
39384,39384,2315,2442.0821592447433
39385,39385,2128,2234.2387514183733
39386,39386,2012,2061.612688330948
39387,39387,1907,1830.6613228046015
39388,39388,1891,1782.3116997320308
39389,39389,1863,1795.5818156403827
39390,39390,1862,1782.3116997320308
39391,39391,1917,1835.5647239094428
39392,39392,1952,1830.6051545550479
39393,39393,2025,1884.7695202935786
39394,39394,2042,1957.5323198642297
39395,39395,1984,1957.5323198642297
39396,39396,1945,1947.1095352925859
39397,39397,1924,1978.8220507524143
39398,39398,1893,1995.749068296274
39399,39399,1837,1980.6690532182615
39400,39400,1869,1992.4781197567177
39401,39401,1938,2024.38519067281
39402,39402,2029,2366.3383301357526
39403,39403,2201,2513.938816326562
39404,39404,2335,2534.808143446503
39405,39405,2403,2566.5456574125756
39406,39406,2518,2538.981098589046
39407,39407,2457,2538.981098589046
39408,39408,2292,2442.0821592447433
39409,39409,2116,2234.2387514183733
39410,39410,2022,2036.9963330938667
39411,39411,1892,1841.0271048889185
39412,39412,1856,1759.8609724959028
39413,39413,1825,1759.8609724959028
39414,39414,1798,1759.8609724959028
39415,39415,1828,1796.824423980202
39416,39416,1811,1774.6062900575532
39417,39417,1823,1801.1026076601618
39418,39418,1812,1904.5311996569465
39419,39419,1747,1909.335943084991
39420,39420,1721,1904.1823421345118
39421,39421,1726,1911.667405048495
39422,39422,1743,1911.667405048495
39423,39423,1778,1903.3605423033973
39424,39424,1847,1918.67442909585
39425,39425,1939,1921.7538272439983
39426,39426,2086,2200.519528699739
39427,39427,2287,2620.9714206634867
39428,39428,2448,2663.192173125918
39429,39429,2474,2636.724113770426
39430,39430,2593,2581.1707148348682
39431,39431,2494,2581.1707148348682
39432,39432,2302,2439.841581688067
39433,39433,2088,2263.4891775740225
39434,39434,1937,2051.033104997615
39435,39435,1839,1889.768161274292
39436,39436,1812,1907.775847217686
39437,39437,1792,1921.9894954689512
39438,39438,1824,1907.775847217686
39439,39439,1928,1922.3504603023023
39440,39440,2090,2049.3591960193157
39441,39441,2215,2233.2348774897905
39442,39442,2236,2283.7413752045913
39443,39443,2221,2283.3394295362623
39444,39444,2179,2458.417890906597
39445,39445,2218,2458.417890906597
39446,39446,2235,2521.2352345022496
39447,39447,2274,2521.2352345022496
39448,39448,2310,2516.9512134311344
39449,39449,2398,2647.5543663614976
39450,39450,2519,2659.3279390446387
39451,39451,2701,2659.3279390446387
39452,39452,2720,2903.7413006607953
39453,39453,2754,2827.794711569832
39454,39454,2818,2825.8448559012495
39455,39455,2703,2809.8500201840825
39456,39456,2416,2577.961552796901
39457,39457,2130,2353.121825338172
39458,39458,1958,2160.7495796697394
39459,39459,1840,1983.2043214503196
39460,39460,1778,1926.2846412658407
39461,39461,1752,1926.2846412658407
39462,39462,1770,1926.2846412658407
39463,39463,1896,1938.9879135042727
39464,39464,2029,2074.4107845090025
39465,39465,2166,2233.2348774897905
39466,39466,2241,2283.7413752045913
39467,39467,2217,2259.359237406633
39468,39468,2229,2244.652542433477
39469,39469,2224,2287.675148597154
39470,39470,2186,2299.2108480834554
39471,39471,2189,2256.188241919778
39472,39472,2216,2311.0199146219115
39473,39473,2315,2265.0688409052696
39474,39474,2427,2570.8565945575474
39475,39475,2576,2613.758101527713
39476,39476,2585,2717.403359814114
39477,39477,2599,2701.210993311872
39478,39478,2680,2661.3083201876907
39479,39479,2567,2661.3083201876907
39480,39480,2374,2447.690393404114
39481,39481,2181,2234.2387514183733
39482,39482,2030,2061.612688330948
39483,39483,1921,1890.999245584225
39484,39484,1824,1907.775847217686
39485,39485,1792,1926.2846412658407
39486,39486,1788,1926.2846412658407
39487,39487,1801,1938.9879135042727
39488,39488,1828,2074.4107845090025
39489,39489,1890,2233.2348774897905
39490,39490,1974,2271.445412676973
39491,39491,1990,2259.359237406633
39492,39492,2003,2299.2108480834554
39493,39493,2057,2256.188241919778
39494,39494,2108,2299.2108480834554
39495,39495,2102,2299.2108480834554
39496,39496,2155,2535.1764109728383
39497,39497,2247,2665.7795639032006
39498,39498,2338,2570.8565945575474
39499,39499,2473,2666.8185869879394
39500,39500,2569,2929.213283419416
39501,39501,2582,2950.872081605357
39502,39502,2602,2843.9476340447645
39503,39503,2527,2809.8500201840825
39504,39504,2436,2577.961552796901
39505,39505,2261,2349.25515748697
39506,39506,2141,2284.0517944219523
39507,39507,1996,1980.2170382473482
39508,39508,1915,1926.437964040313
39509,39509,1904,1914.652059676882
39510,39510,1931,1892.659672115725
39511,39511,2034,1857.9388236438238
39512,39512,2080,2076.9193185250533
39513,39513,2183,2272.5924639129817
39514,39514,2267,2436.824337348318
39515,39515,2374,2426.625477538094
39516,39516,2471,2573.712144302674
39517,39517,2519,2635.50161091553
39518,39518,2630,2772.555028571669
39519,39519,2777,2704.4483988933744
39520,39520,2905,2617.629061895922
39521,39521,3081,2862.705977491867
39522,39522,3247,3245.549295487889
39523,39523,3385,3192.5368180361575
39524,39524,3363,3247.7111287107846
39525,39525,3229,2889.7991832275593
39526,39526,3193,2841.6950696212
39527,39527,3089,2841.6950696212
39528,39528,2794,2871.606137695709
39529,39529,2493,2725.626069922478
39530,39530,2319,2235.0552649593496
39531,39531,2173,1982.4827540656083
39532,39532,2067,1952.3162510334168
39533,39533,2022,1986.8799766392633
39534,39534,2036,2009.3388858604317
39535,39535,2088,2003.6325417744101
39536,39536,2209,2123.997647600693
39537,39537,2411,2339.7739467417423
39538,39538,2614,2521.2352345022496
39539,39539,2799,2661.8842495621984
39540,39540,3050,3137.008979789186
39541,39541,3268,3303.7543294559205
39542,39542,3512,2820.1576256394083
39543,39543,3767,2944.9604302196517
39544,39544,3931,3006.370226138019
39545,39545,4134,3511.1115571514347
39546,39546,4252,3918.4770562770564
39547,39547,4290,3978.7220562770563
39548,39548,4197,3831.7609451659446
39549,39549,4046,3805.6310579479004
39550,39550,3950,3637.583822264104
39551,39551,3784,3219.187296034823
39552,39552,3409,2928.6627136389675
39553,39553,3051,2832.806269821665
39554,39554,2799,2511.6812266477964
39555,39555,2580,2412.1915849577877
39556,39556,2433,2363.3286975011697
39557,39557,2336,2243.7022153500234
39558,39558,2286,2324.070599283668
39559,39559,2284,2243.7022153500234
39560,39560,2296,2110.241880359771
39561,39561,2479,2442.5288944727904
39562,39562,2710,2667.3431306922116
39563,39563,2930,2884.8412000170833
39564,39564,3133,3289.278467386955
39565,39565,3313,3303.7543294559205
39566,39566,3538,3303.7543294559205
39567,39567,3657,3427.569367049906
39568,39568,3726,3916.199269005848
39569,39569,3771,4043.480748572034
39570,39570,3847,3779.2892784992787
39571,39571,3939,3891.9109451659447
39572,39572,3914,3510.937267512077
39573,39573,3788,3560.0207043650794
39574,39574,3767,3280.2459862278242
39575,39575,3625,3201.4529499783084
39576,39576,3337,3201.4562531678152
39577,39577,3034,3066.934013666942
39578,39578,2791,2386.1966501295624
39579,39579,2634,2328.9569179867053
39580,39580,2463,2201.2103195536793
39581,39581,2355,2152.235221454897
39582,39582,2284,2221.4930857196678
39583,39583,2232,2221.4930857196678
39584,39584,2206,2067.2488299174975
39585,39585,2361,2203.489547119208
39586,39586,2546,2225.9567901511646
39587,39587,2775,2396.457167539477
39588,39588,2989,3289.278467386955
39589,39589,3103,2574.4689072264378
39590,39590,3235,2656.165106218373
39591,39591,3456,2860.4469877627353
39592,39592,3579,2556.399626180686
39593,39593,3668,2746.2399039883117
39594,39594,3754,3710.5627705627703
39595,39595,3794,3796.76538961039
39596,39596,3806,3426.6768448396797
39597,39597,3728,3405.114102120356
39598,39598,3716,3252.0810815071245
39599,39599,3541,3048.9513981684113
39600,39600,3221,2941.2973469126705
39601,39601,2878,2805.3860351410913
39602,39602,2654,2482.7446894467225
39603,39603,2471,2272.7536858592043
39604,39604,2359,2259.7118102312306
39605,39605,2289,2243.7022153500234
39606,39606,2319,2221.4930857196678
39607,39607,2452,2219.618287156888
39608,39608,2598,2309.2245658828715
39609,39609,2813,2538.0790881673174
39610,39610,2996,2299.2108480834554
39611,39611,3170,2661.8842495621984
39612,39612,3290,2661.8842495621984
39613,39613,3314,2526.541608820359
39614,39614,3401,2526.541608820359
39615,39615,3386,2790.8376196219897
39616,39616,3533,2502.6492005381883
39617,39617,3541,2898.0598235695415
39618,39618,3639,3408.2897200987923
39619,39619,3714,4176.284165996605
39620,39620,3720,4108.457445960369
39621,39621,3636,3470.053494775978
39622,39622,3620,3058.9747240827664
39623,39623,3443,3106.4528134468633
39624,39624,3122,3013.1398877052115
39625,39625,2791,2881.8932107876753
39626,39626,2619,2516.077149246116
39627,39627,2461,2307.555310204146
39628,39628,2347,2207.5594266665485
39629,39629,2300,2191.5498317853408
39630,39630,2311,2191.5498317853408
39631,39631,2430,2191.5498317853408
39632,39632,2594,2273.6354389140847
39633,39633,2814,2559.5875072773642
39634,39634,2978,2636.1586960934223
39635,39635,3109,2697.2814074756443
39636,39636,3153,2757.770803665321
39637,39637,3145,2891.81507347837
39638,39638,3187,2869.1924197566873
39639,39639,3329,2774.1460108020747
39640,39640,3317,2742.5994629202687
39641,39641,3383,2697.984909459159
39642,39642,3337,3121.80753591022
39643,39643,3309,3165.438640639787
39644,39644,3289,3516.7807194068846
39645,39645,3247,3369.488566648037
39646,39646,3313,3058.9747240827664
39647,39647,3205,3074.9998726371045
39648,39648,2912,2958.4816670377195
39649,39649,2640,2750.806504705087
39650,39650,2431,2378.0255425490477
39651,39651,2291,2201.5565224935785
39652,39652,2235,2140.461844291427
39653,39653,2180,2128.2617544860727
39654,39654,2168,2128.2617544860727
39655,39655,2280,2121.301349080668
39656,39656,2384,2179.5625023672965
39657,39657,2516,2432.7950984742306
39658,39658,2643,2590.878809157788
39659,39659,2727,2697.2814074756443
39660,39660,2890,2878.2884820432523
39661,39661,2998,2947.6822229811837
39662,39662,3076,2955.7062970552574
39663,39663,3148,2955.7062970552574
39664,39664,3268,2771.711980135909
39665,39665,3362,2980.195020517329
39666,39666,3435,3066.9783255441253
39667,39667,3546,3220.8264747735566
39668,39668,3534,3228.6713182767553
39669,39669,3413,3282.005730622852
39670,39670,3421,2899.975058479229
39671,39671,3266,3073.5497217009606
39672,39672,2956,2963.0151278421035
39673,39673,2659,2776.278487463708
39674,39674,2474,2359.4849689775065
39675,39675,2370,2287.8914127682483
39676,39676,2250,2128.2617544860727
39677,39677,2195,2128.2617544860727
39678,39678,2219,2128.2617544860727
39679,39679,2297,2121.301349080668
39680,39680,2413,2183.9249319368255
39681,39681,2465,2432.7950984742306
39682,39682,2633,2590.878809157788
39683,39683,2703,2697.2814074756443
39684,39684,2789,2869.1924197566873
39685,39685,2890,2869.1924197566873
39686,39686,2987,2878.2884820432523
39687,39687,3107,2878.2884820432523
39688,39688,3172,2918.429004492232
39689,39689,3398,2980.195020517329
39690,39690,3568,3356.970003208571
39691,39691,3689,3619.475110767401
39692,39692,3541,3165.852883688726
39693,39693,3423,3071.06258034663
39694,39694,3396,3087.0877289009686
39695,39695,3231,3125.546911161994
39696,39696,2951,2958.4816670377195
39697,39697,2664,2698.7987622323135
39698,39698,2485,2378.0255425490477
39699,39699,2340,2241.2697435923124
39700,39700,2240,2128.2617544860727
39701,39701,2195,2122.986829675315
39702,39702,2218,2122.986829675315
39703,39703,2308,2122.986829675315
39704,39704,2407,2199.408463885526
39705,39705,2473,2411.2737477117034
39706,39706,2579,2569.138482851572
39707,39707,2687,2636.1586960934223
39708,39708,2784,2757.770803665321
39709,39709,2898,2779.865815430027
39710,39710,3015,2988.0322229811836
39711,39711,3098,2878.2884820432523
39712,39712,3147,2753.486782594206
39713,39713,3212,2726.6448791824623
39714,39714,3275,2874.0243578624854
39715,39715,3340,2941.7688851129888
39716,39716,3327,3165.852883688726
39717,39717,3259,3219.187296034823
39718,39718,3239,3087.0877289009686
39719,39719,3104,3079.2522141922973
39720,39720,2865,2958.4816670377195
39721,39721,2634,2787.900578779161
39722,39722,2460,2422.283563318762
39723,39723,2313,2213.383564446542
39724,39724,2240,2140.461844291427
39725,39725,2179,2124.4522494102193
39726,39726,2171,2124.4522494102193
39727,39727,2192,2124.4522494102193
39728,39728,2203,2177.1580764007067
39729,39729,2187,2374.8934431804123
39730,39730,2280,2347.5987681675915
39731,39731,2375,2474.429106569998
39732,39732,2408,2633.391782721628
39733,39733,2515,2802.47412724732
39734,39734,2614,2842.82412724732
39735,39735,2701,2842.82412724732
39736,39736,2802,2716.8842862240504
39737,39737,2947,2856.4166622780076
39738,39738,3051,3011.5766718434693
39739,39739,3191,3229.3671254171945
39740,39740,3265,3266.949288704497
39741,39741,3230,3139.060167035087
39742,39742,3215,3100.4516491725412
39743,39743,3103,3087.0877289009686
39744,39744,2887,2958.4816670377195
39745,39745,2625,2787.900578779161
39746,39746,2429,2447.1133129025147
39747,39747,2326,2241.2697435923124
39748,39748,2212,2140.461844291427
39749,39749,2151,2124.4522494102193
39750,39750,2118,2124.4522494102193
39751,39751,2137,2124.4522494102193
39752,39752,2145,2167.0527547794336
39753,39753,2152,2181.2182895818037
39754,39754,2197,2173.8703844730235
39755,39755,2231,2400.886468980377
39756,39756,2299,2771.4720962378497
39757,39757,2400,2710.2707665107628
39758,39758,2482,2748.5629139272783
39759,39759,2588,2803.3297912976955
39760,39760,2736,2954.8542498909255
39761,39761,2865,3091.6577077102725
39762,39762,2998,3204.9117407792314
39763,39763,3087,3083.233466673561
39764,39764,3071,3008.9448131524564
39765,39765,3026,2852.866170958704
39766,39766,3034,2896.8981156999216
39767,39767,2920,2788.8317998056878
39768,39768,2669,2693.921715148198
39769,39769,2430,2446.1639112643707
39770,39770,2240,2325.443089968511
39771,39771,2149,2062.1905635417625
39772,39772,2088,1986.8799766392633
39773,39773,2053,1986.8799766392633
39774,39774,2105,1998.6658810026943
39775,39775,2205,1991.2474356269588
39776,39776,2339,2122.2434112564915
39777,39777,2488,2288.0759958616823
39778,39778,2539,2514.3705799006934
39779,39779,2516,2579.5488633455407
39780,39780,2540,2579.5488633455407
39781,39781,2636,2573.712144302674
39782,39782,2747,2779.3857155136043
39783,39783,2852,2774.1460108020747
39784,39784,3024,2867.5223278355547
39785,39785,3240,2951.368525952111
39786,39786,3337,3084.662599669545
39787,39787,3397,3170.716302698746
39788,39788,3329,3049.403782160689
39789,39789,3219,3071.06258034663
39790,39790,3217,3067.1643579284337
39791,39791,3087,3067.1643579284337
39792,39792,2804,2839.6738008068546
39793,39793,2540,2700.929323181387
39794,39794,2412,2377.6229546231098
39795,39795,2285,2213.383564446542
39796,39796,2190,2140.461844291427
39797,39797,2147,2124.4522494102193
39798,39798,2175,2124.4522494102193
39799,39799,2319,2124.4522494102193
39800,39800,2451,2236.6784803084206
39801,39801,2610,2380.5418603767334
39802,39802,2711,2569.138482851572
39803,39803,2712,2635.4107548591455
39804,39804,2722,2722.7773130174455
39805,39805,2777,2757.770803665321
39806,39806,2856,2869.1924197566873
39807,39807,2975,2869.1924197566873
39808,39808,3103,2918.429004492232
39809,39809,3199,2851.1720987182225
39810,39810,3260,2874.0243578624854
39811,39811,3276,2941.7688851129888
39812,39812,3170,3037.3159258968253
39813,39813,3089,3074.9998726371045
39814,39814,3125,2993.490470998337
39815,39815,3003,2948.6372650339013
39816,39816,2748,2818.735278852618
39817,39817,2520,2646.041755613819
39818,39818,2315,2330.8917785433964
39819,39819,2236,2125.9108554672575
39820,39820,2145,2013.254150204683
39821,39821,2111,2052.1054419515413
39822,39822,2123,2069.6186358895075
39823,39823,2253,2091.312205020159
39824,39824,2365,2158.0411516047693
39825,39825,2543,2311.8933504378047
39826,39826,2526,2524.5694397109164
39827,39827,2507,2534.2689764099064
39828,39828,2698,2705.7278421870205
39829,39829,2798,2869.1924197566873
39830,39830,2944,2827.3818053865753
39831,39831,2960,2705.7278421870205
39832,39832,3104,2697.5740068929026
39833,39833,3107,2911.2642981989584
39834,39834,3186,3038.1518309789076
39835,39835,3228,2959.9940826546917
39836,39836,3173,2965.359567093663
39837,39837,3152,2974.93050901574
39838,39838,3146,2925.134100103137
39839,39839,2993,2925.134100103137
39840,39840,2742,2827.315015748355
39841,39841,2480,2724.2707449909344
39842,39842,2313,2315.296422506245
39843,39843,2231,2125.9108554672575
39844,39844,2139,2059.8588304008986
39845,39845,2106,2059.8588304008986
39846,39846,2129,2059.8588304008986
39847,39847,2266,2043.4794814571392
39848,39848,2379,2158.0411516047693
39849,39849,2499,2345.262140194938
39850,39850,2585,2569.138482851572
39851,39851,2658,2579.5488633455407
39852,39852,2796,2772.555028571669
39853,39853,2875,2809.2303336275168
39854,39854,2949,2809.2303336275168
39855,39855,3015,2969.486695501412
39856,39856,3092,2867.5223278355547
39857,39857,3175,2951.368525952111
39858,39858,3263,2932.44379741202
39859,39859,3356,3092.1223682753916
39860,39860,3310,3228.6713182767553
39861,39861,3219,3096.343270879034
39862,39862,3242,2961.034432141965
39863,39863,3107,3005.5783272622007
39864,39864,2876,2937.543145083483
39865,39865,2600,2750.806504705087
39866,39866,2402,2330.8917785433964
39867,39867,2293,2148.4192942858226
39868,39868,2183,2059.8588304008986
39869,39869,2129,2059.8588304008986
39870,39870,2153,2098.2726104255644
39871,39871,2273,2054.152486314877
39872,39872,2400,2149.3173211402127
39873,39873,2548,2389.6661467840236
39874,39874,2661,2590.878809157788
39875,39875,2746,2697.2814074756443
39876,39876,2772,2757.770803665321
39877,39877,2823,2722.7773130174455
39878,39878,2910,2648.639339774439
39879,39879,2911,2661.654601635224
39880,39880,2920,2679.3488093511996
39881,39881,3047,2893.0391006572545
39882,39882,3170,3356.970003208571
39883,39883,3286,3192.5368180361575
39884,39884,3240,3056.336685863079
39885,39885,3150,2961.546382520983
39886,39886,3149,3079.2522141922973
39887,39887,3039,3079.2522141922973
39888,39888,2851,2958.4816670377195
39889,39889,2610,2700.929323181387
39890,39890,2433,2356.9075201078876
39891,39891,2328,2287.8914127682483
39892,39892,2233,2140.461844291427
39893,39893,2151,2124.4522494102193
39894,39894,2144,2124.4522494102193
39895,39895,2174,2124.4522494102193
39896,39896,2208,2158.2854541180977
39897,39897,2257,2356.0208208978033
